frame_index,timestamp_ms,detected,nose_x,nose_y,nose_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z
1444,60125.0,True,-0.02829,-0.583434,-0.283821,0.050412,-0.598841,-0.173534,-0.096412,-0.556395,-0.173857,0.155786,-0.43377,-0.046546,-0.143983,-0.491055,-0.004667,0.215145,-0.229693,-0.101177,-0.20376,-0.212062,-0.076175,0.093215,-0.146893,-0.138947,-0.118602,-0.149436,-0.21494,0.096747,0.002795,0.033401,-0.093573,-0.010442,-0.033014
1445,60166.667,True,-0.016796,-0.585431,-0.283913,0.052562,-0.60181,-0.175621,-0.089552,-0.556891,-0.181554,0.158211,-0.434294,-0.049896,-0.141206,-0.491505,-0.010819,0.217436,-0.228678,-0.105414,-0.200541,-0.213554,-0.080672,0.093199,-0.149355,-0.147889,-0.115135,-0.150387,-0.214785,0.096704,0.002807,0.03346,-0.093509,-0.010492,-0.033099
1446,60208.333,True,-0.01513,-0.586579,-0.274732,0.051926,-0.603604,-0.161976,-0.089849,-0.556753,-0.17692,0.156295,-0.436101,-0.038728,-0.141744,-0.4911,-0.003868,0.217317,-0.228723,-0.092589,-0.200342,-0.209917,-0.079208,0.091428,-0.15366,-0.140153,-0.11477,-0.152099,-0.214763,0.096738,0.002664,0.033915,-0.093542,-0.01035,-0.033504
1447,60250.0,True,-0.016562,-0.58744,-0.274894,0.049558,-0.603955,-0.162696,-0.09143,-0.55668,-0.176369,0.153389,-0.436603,-0.039083,-0.144949,-0.490046,-0.00476,0.213987,-0.230322,-0.094832,-0.200387,-0.205217,-0.080097,0.090302,-0.153625,-0.140035,-0.113193,-0.150985,-0.214616,0.096285,0.002546,0.034064,-0.09315,-0.010174,-0.033722
1448,60291.667,True,-0.016962,-0.58825,-0.275135,0.048073,-0.60447,-0.163233,-0.092624,-0.556768,-0.175805,0.151015,-0.436809,-0.039269,-0.146627,-0.489695,-0.00471,0.210192,-0.230412,-0.099422,-0.199873,-0.204873,-0.080118,0.085679,-0.154696,-0.143145,-0.111025,-0.148695,-0.21397,0.096038,0.002263,0.03407,-0.092894,-0.009861,-0.033734
1449,60333.333,True,-0.017337,-0.589161,-0.275192,0.046971,-0.604909,-0.162771,-0.094592,-0.556879,-0.175157,0.148314,-0.437292,-0.038672,-0.1484,-0.489215,-0.00465,0.20722,-0.231158,-0.099477,-0.200227,-0.203923,-0.081188,0.08344,-0.154895,-0.141388,-0.110449,-0.149114,-0.215719,0.09571,0.002069,0.034333,-0.0926,-0.009669,-0.034046
1450,60375.0,True,-0.018292,-0.5892,-0.277154,0.044045,-0.604813,-0.16324,-0.097468,-0.556305,-0.175986,0.144255,-0.437263,-0.039484,-0.15285,-0.487956,-0.005622,0.205773,-0.23137,-0.101067,-0.201079,-0.201845,-0.082247,0.08369,-0.158749,-0.142765,-0.109513,-0.149166,-0.217073,0.095521,0.001708,0.034538,-0.092443,-0.009216,-0.034277
1451,60416.667,True,-0.019045,-0.589974,-0.277669,0.045208,-0.603867,-0.16205,-0.097441,-0.556346,-0.171027,0.144161,-0.436186,-0.038501,-0.154103,-0.487948,-0.004895,0.205363,-0.232869,-0.098321,-0.201098,-0.201727,-0.08218,0.083968,-0.161777,-0.131063,-0.105903,-0.148935,-0.217968,0.095444,0.001591,0.034552,-0.092423,-0.008954,-0.034291
1452,60458.333,True,-0.021162,-0.590352,-0.281999,0.045251,-0.6038,-0.165303,-0.097688,-0.55633,-0.17153,0.144233,-0.435906,-0.04261,-0.154037,-0.487933,-0.00558,0.203478,-0.233163,-0.100738,-0.199584,-0.202628,-0.082136,0.082159,-0.163489,-0.131373,-0.103148,-0.151254,-0.215687,0.095398,0.001574,0.034159,-0.092403,-0.008893,-0.033914
1453,60500.0,True,-0.024061,-0.59039,-0.281432,0.04488,-0.603658,-0.164054,-0.099081,-0.555947,-0.168242,0.143874,-0.435801,-0.041651,-0.154672,-0.487579,-0.003136,0.200855,-0.233356,-0.096632,-0.199621,-0.202819,-0.078889,0.079597,-0.165471,-0.123061,-0.102157,-0.152463,-0.211313,0.09549,0.001488,0.034104,-0.092543,-0.008749,-0.033845
1454,60541.667,True,-0.025481,-0.590645,-0.282061,0.04488,-0.603632,-0.165274,-0.099094,-0.555827,-0.168295,0.143965,-0.435376,-0.042234,-0.154618,-0.487563,-0.003652,0.199905,-0.233361,-0.097239,-0.199408,-0.203167,-0.078787,0.078776,-0.166585,-0.123655,-0.100785,-0.153281,-0.210983,0.095402,0.001489,0.034086,-0.092493,-0.008731,-0.033834
1455,60583.333,True,-0.026778,-0.592513,-0.27877,0.044699,-0.604051,-0.16308,-0.099106,-0.556154,-0.163201,0.144043,-0.435377,-0.041506,-0.154563,-0.487572,-0.001456,0.200006,-0.234391,-0.095173,-0.197281,-0.203469,-0.075062,0.078655,-0.169661,-0.117983,-0.099277,-0.153543,-0.205143,0.095308,0.001502,0.033118,-0.09242,-0.008718,-0.032902
1456,60625.0,True,-0.028596,-0.593324,-0.2788,0.044217,-0.604351,-0.164442,-0.099128,-0.556351,-0.163375,0.144094,-0.43537,-0.043936,-0.154331,-0.487619,-0.002111,0.200026,-0.234549,-0.098208,-0.194914,-0.20407,-0.07473,0.078414,-0.169704,-0.119725,-0.098678,-0.154181,-0.202877,0.095174,0.001501,0.032612,-0.092323,-0.008704,-0.032435
1457,60666.667,True,-0.02902,-0.59436,-0.280311,0.044221,-0.605411,-0.171081,-0.098672,-0.557277,-0.168375,0.145617,-0.435815,-0.050096,-0.153503,-0.487777,-0.009251,0.201458,-0.235628,-0.106499,-0.193358,-0.204914,-0.08156,0.082299,-0.170602,-0.132658,-0.097179,-0.154774,-0.210444,0.095151,0.001495,0.032561,-0.092295,-0.008708,-0.032407
1458,60708.333,True,-0.03171,-0.595282,-0.28017,0.043556,-0.605389,-0.17089,-0.099072,-0.557346,-0.167212,0.145557,-0.435272,-0.049896,-0.153566,-0.487718,-0.00836,0.201949,-0.236086,-0.104428,-0.193119,-0.204891,-0.078464,0.084083,-0.172181,-0.125541,-0.097308,-0.155904,-0.210055,0.095072,0.001537,0.031839,-0.092245,-0.008726,-0.031694
1459,60750.0,True,-0.033369,-0.595502,-0.279011,0.042323,-0.605769,-0.169976,-0.099922,-0.558004,-0.166824,0.145118,-0.436089,-0.048242,-0.154723,-0.487722,-0.007751,0.202985,-0.238148,-0.104139,-0.193219,-0.204664,-0.076891,0.085973,-0.174449,-0.12996,-0.096716,-0.156118,-0.207232,0.095052,0.001465,0.031835,-0.092213,-0.008674,-0.031696
1460,60791.667,True,-0.033644,-0.595495,-0.280428,0.042257,-0.605378,-0.171283,-0.099686,-0.556957,-0.16771,0.145225,-0.435156,-0.049232,-0.154674,-0.487449,-0.008222,0.203379,-0.238139,-0.104619,-0.1936,-0.204781,-0.076405,0.08738,-0.175482,-0.12994,-0.096738,-0.156181,-0.206328,0.094658,0.001474,0.031811,-0.091901,-0.008665,-0.031687
1461,60833.333,True,-0.033162,-0.595495,-0.28052,0.042478,-0.605571,-0.171529,-0.099334,-0.556928,-0.168851,0.147334,-0.435155,-0.049149,-0.154611,-0.487292,-0.008946,0.207659,-0.238028,-0.104686,-0.194143,-0.204917,-0.076662,0.09206,-0.175783,-0.13464,-0.09631,-0.156184,-0.206366,0.094649,0.001476,0.032137,-0.091885,-0.008672,-0.032051
1462,60875.0,True,-0.03321,-0.594054,-0.288825,0.04234,-0.604844,-0.181511,-0.099381,-0.556605,-0.17958,0.146674,-0.43528,-0.057164,-0.154548,-0.487634,-0.015084,0.206548,-0.239031,-0.104726,-0.194122,-0.206865,-0.08313,0.089445,-0.176051,-0.130733,-0.098784,-0.157625,-0.218025,0.094637,0.001462,0.031907,-0.091875,-0.008667,-0.03181
1463,60916.667,True,-0.033189,-0.590907,-0.288552,0.042803,-0.603965,-0.180913,-0.098928,-0.555759,-0.179072,0.148512,-0.435073,-0.05622,-0.154023,-0.487706,-0.014943,0.210009,-0.238232,-0.105309,-0.194393,-0.207882,-0.080875,0.091092,-0.176201,-0.135891,-0.098572,-0.157673,-0.211835,0.094587,0.001511,0.032111,-0.091811,-0.008718,-0.032058
1464,60958.333,True,-0.033272,-0.587318,-0.288658,0.0436,-0.603352,-0.180916,-0.098841,-0.55576,-0.178676,0.148516,-0.435794,-0.05587,-0.152442,-0.4913,-0.012452,0.208783,-0.238486,-0.104464,-0.194599,-0.214155,-0.08047,0.089193,-0.176269,-0.135,-0.102124,-0.161144,-0.214551,0.094647,0.001529,0.031866,-0.091848,-0.008762,-0.031774
1465,61000.0,True,-0.032577,-0.582496,-0.296328,0.043907,-0.60302,-0.190568,-0.098356,-0.555482,-0.191576,0.149437,-0.437952,-0.059267,-0.151296,-0.491992,-0.02006,0.212101,-0.238799,-0.111061,-0.194807,-0.214776,-0.089719,0.090614,-0.176074,-0.154242,-0.102026,-0.161103,-0.221395,0.094637,0.001527,0.032539,-0.091816,-0.008797,-0.032459
1466,61041.667,True,-0.031592,-0.580019,-0.293325,0.044938,-0.602769,-0.186377,-0.097798,-0.555591,-0.18826,0.14944,-0.438738,-0.056656,-0.150641,-0.495596,-0.012355,0.211971,-0.238441,-0.108556,-0.194993,-0.219238,-0.084281,0.089205,-0.175718,-0.15167,-0.104648,-0.163635,-0.219037,0.0946,0.001539,0.032063,-0.091736,-0.008814,-0.031969
1467,61083.333,True,-0.030957,-0.575887,-0.300108,0.046875,-0.601083,-0.1929,-0.096814,-0.553971,-0.193491,0.15353,-0.438633,-0.059379,-0.150016,-0.495493,-0.019636,0.216257,-0.236391,-0.115191,-0.196934,-0.218971,-0.089319,0.093447,-0.172974,-0.160012,-0.105339,-0.161173,-0.222334,0.094665,0.001606,0.032636,-0.091771,-0.008885,-0.032592
1468,61125.0,True,-0.030252,-0.574953,-0.28917,0.046978,-0.600634,-0.178655,-0.096759,-0.553659,-0.181692,0.153452,-0.438855,-0.045146,-0.148899,-0.495394,-0.003985,0.21683,-0.235785,-0.102025,-0.197027,-0.218773,-0.076653,0.092581,-0.169521,-0.157658,-0.105184,-0.161695,-0.213783,0.0948,0.001577,0.033004,-0.091856,-0.008887,-0.03284
1469,61166.667,True,-0.030268,-0.572568,-0.292255,0.048209,-0.599253,-0.181645,-0.096524,-0.55223,-0.182262,0.154042,-0.438697,-0.047284,-0.147889,-0.495229,-0.00592,0.216682,-0.233788,-0.107197,-0.197951,-0.217544,-0.078928,0.093156,-0.160499,-0.156636,-0.105932,-0.152296,-0.216503,0.094767,0.0016,0.033455,-0.091806,-0.008909,-0.033326
1470,61208.333,True,-0.030384,-0.572092,-0.291398,0.046959,-0.598863,-0.180913,-0.097444,-0.551515,-0.182183,0.152371,-0.438614,-0.047179,-0.147903,-0.493976,-0.005875,0.216539,-0.231987,-0.106455,-0.19811,-0.214772,-0.078654,0.092948,-0.156882,-0.155466,-0.105853,-0.152494,-0.213647,0.094708,0.00159,0.033454,-0.09171,-0.008913,-0.033312
1471,61250.0,True,-0.028614,-0.572,-0.293059,0.047028,-0.598688,-0.181991,-0.097156,-0.550281,-0.185097,0.1525,-0.438392,-0.048825,-0.148299,-0.492767,-0.010099,0.216398,-0.23065,-0.112146,-0.199319,-0.211131,-0.081165,0.091917,-0.156934,-0.154707,-0.10578,-0.150701,-0.212089,0.094271,0.001606,0.033659,-0.091282,-0.008916,-0.033607
1472,61291.667,True,-0.026502,-0.572168,-0.291771,0.047858,-0.597931,-0.179425,-0.096356,-0.549088,-0.182544,0.152786,-0.437531,-0.047807,-0.147323,-0.491952,-0.007855,0.217645,-0.229647,-0.109427,-0.197301,-0.210779,-0.079894,0.091874,-0.157032,-0.150586,-0.104585,-0.15085,-0.211738,0.094264,0.001612,0.033693,-0.091277,-0.008918,-0.033621
1473,61333.333,True,-0.027768,-0.572222,-0.293301,0.0476,-0.597794,-0.181327,-0.09701,-0.549089,-0.183047,0.152456,-0.437515,-0.050171,-0.147567,-0.491949,-0.008331,0.217548,-0.229675,-0.109518,-0.201996,-0.210618,-0.081266,0.093781,-0.155636,-0.150342,-0.109632,-0.150963,-0.220191,0.094278,0.001646,0.033416,-0.091292,-0.008955,-0.033292
1474,61375.0,True,-0.027796,-0.572064,-0.293703,0.04753,-0.597814,-0.182492,-0.096975,-0.548807,-0.184275,0.152498,-0.437524,-0.051324,-0.147722,-0.49169,-0.011289,0.215915,-0.228466,-0.11226,-0.203553,-0.209414,-0.082207,0.09218,-0.155468,-0.150238,-0.109438,-0.149746,-0.215865,0.094109,0.00166,0.033631,-0.091112,-0.008958,-0.03359
1475,61416.667,True,-0.023921,-0.572304,-0.292606,0.047848,-0.597863,-0.181038,-0.09601,-0.548728,-0.18427,0.152548,-0.437516,-0.050941,-0.14769,-0.49142,-0.011517,0.216265,-0.228598,-0.111568,-0.203083,-0.208782,-0.084303,0.092341,-0.155627,-0.15024,-0.106957,-0.149849,-0.217399,0.094093,0.001636,0.033687,-0.091094,-0.008938,-0.033637
1476,61458.333,True,-0.023595,-0.572796,-0.295602,0.047794,-0.597817,-0.184884,-0.095854,-0.548613,-0.18987,0.152404,-0.437094,-0.0552,-0.147695,-0.491526,-0.015916,0.21481,-0.228404,-0.111669,-0.203372,-0.210563,-0.088311,0.090649,-0.157273,-0.150147,-0.107107,-0.151138,-0.224914,0.094124,0.001648,0.033786,-0.09114,-0.00895,-0.033713
1477,61500.0,True,-0.022828,-0.573024,-0.300588,0.047854,-0.598101,-0.193593,-0.095184,-0.548709,-0.200581,0.152531,-0.437104,-0.063439,-0.147725,-0.491496,-0.027542,0.214693,-0.227859,-0.117614,-0.203708,-0.210608,-0.09529,0.088562,-0.158928,-0.153237,-0.10695,-0.15146,-0.224637,0.094044,0.001638,0.033925,-0.091034,-0.008939,-0.033938
1478,61541.667,True,-0.014571,-0.574053,-0.310854,0.049654,-0.598119,-0.204464,-0.091345,-0.548693,-0.218005,0.154915,-0.436914,-0.071285,-0.147322,-0.491438,-0.041198,0.222913,-0.229241,-0.118707,-0.202927,-0.210587,-0.102139,0.098819,-0.165633,-0.166049,-0.106777,-0.156696,-0.230299,0.09421,0.001693,0.034049,-0.09122,-0.008995,-0.034041
1479,61583.333,True,-0.015058,-0.574103,-0.309863,0.052912,-0.597498,-0.202946,-0.090542,-0.549251,-0.217095,0.157718,-0.435351,-0.070791,-0.146758,-0.492703,-0.032908,0.227874,-0.229537,-0.115826,-0.204492,-0.213946,-0.09214,0.107159,-0.17352,-0.165202,-0.117943,-0.16356,-0.231467,0.094481,0.001935,0.03436,-0.091453,-0.009343,-0.0343
1480,61625.0,True,-0.012376,-0.573876,-0.311683,0.059936,-0.597115,-0.205849,-0.083682,-0.549522,-0.214756,0.163182,-0.435275,-0.075088,-0.139364,-0.49416,-0.032054,0.236654,-0.232008,-0.122075,-0.196051,-0.216043,-0.092378,0.116066,-0.184768,-0.177049,-0.117004,-0.171554,-0.240519,0.09459,0.002273,0.033674,-0.091529,-0.009833,-0.033598
1481,61666.667,True,-0.012337,-0.574392,-0.310619,0.062201,-0.597849,-0.204347,-0.082521,-0.55234,-0.211005,0.164656,-0.439896,-0.07437,-0.139121,-0.497817,-0.025069,0.245326,-0.248242,-0.121731,-0.196154,-0.221943,-0.085062,0.126993,-0.209442,-0.183886,-0.116562,-0.18952,-0.239754,0.094987,0.002281,0.033589,-0.091857,-0.009838,-0.033464
1482,61708.333,True,-0.01292,-0.567284,-0.325782,0.061951,-0.59207,-0.216757,-0.084324,-0.548716,-0.221968,0.160487,-0.440213,-0.078513,-0.139541,-0.495539,-0.029914,0.243197,-0.247264,-0.120893,-0.194812,-0.210288,-0.097995,0.128377,-0.225915,-0.181912,-0.119067,-0.199874,-0.263998,0.095005,0.002054,0.033647,-0.091879,-0.009551,-0.033484
1483,61750.0,True,-0.016874,-0.561225,-0.288736,0.061596,-0.584174,-0.179915,-0.084947,-0.538017,-0.167495,0.1617,-0.435939,-0.038003,-0.140458,-0.485015,0.014592,0.242059,-0.240993,-0.06978,-0.194997,-0.203278,-0.033449,0.136186,-0.232029,-0.078198,-0.145771,-0.203642,-0.161893,0.09544,0.00265,0.031263,-0.092333,-0.009746,-0.031384
1484,61791.667,True,-0.013655,-0.555794,-0.290319,0.064256,-0.580813,-0.181193,-0.083672,-0.531416,-0.172568,0.172575,-0.431566,-0.041519,-0.140342,-0.477784,0.009959,0.252646,-0.225965,-0.078393,-0.19442,-0.190235,-0.045567,0.157468,-0.240445,-0.101185,-0.154914,-0.205708,-0.204862,0.096122,0.00283,0.031295,-0.092978,-0.009793,-0.031415
1485,61833.333,True,-0.013565,-0.554956,-0.30411,0.064023,-0.580856,-0.196262,-0.08416,-0.53142,-0.195592,0.171974,-0.431186,-0.050719,-0.140443,-0.475631,-0.005562,0.256959,-0.21955,-0.097126,-0.194934,-0.183761,-0.091573,0.165109,-0.245095,-0.162462,-0.16682,-0.21593,-0.277303,0.097381,0.002555,0.032145,-0.094176,-0.009613,-0.031976
1486,61875.0,True,-0.013872,-0.55077,-0.310381,0.063851,-0.579049,-0.204337,-0.085785,-0.528483,-0.203043,0.172096,-0.429905,-0.055342,-0.14089,-0.470283,-0.015026,0.258079,-0.216737,-0.102628,-0.194345,-0.181348,-0.101323,0.175677,-0.248382,-0.165517,-0.172957,-0.220617,-0.274388,0.098222,0.002536,0.032251,-0.094831,-0.009585,-0.032113
1487,61916.667,True,-0.013654,-0.54644,-0.31818,0.063874,-0.5748,-0.210512,-0.086231,-0.523228,-0.210206,0.17397,-0.42586,-0.056636,-0.141024,-0.463262,-0.025098,0.259568,-0.212606,-0.106221,-0.193505,-0.176394,-0.111916,0.188773,-0.245006,-0.177498,-0.173709,-0.222782,-0.291456,0.09885,0.002577,0.032607,-0.095357,-0.00959,-0.032586
1488,61958.333,True,-0.013223,-0.545582,-0.317813,0.064766,-0.574043,-0.209853,-0.086304,-0.523026,-0.208182,0.176516,-0.423084,-0.051937,-0.141101,-0.461827,-0.021273,0.25852,-0.207507,-0.097926,-0.193339,-0.176876,-0.098182,0.194597,-0.244121,-0.151219,-0.185819,-0.223721,-0.266534,0.099425,0.003182,0.032558,-0.095703,-0.009979,-0.032615
1489,62000.0,True,-0.012325,-0.544493,-0.328709,0.065271,-0.573664,-0.216689,-0.086537,-0.523113,-0.219621,0.17738,-0.421079,-0.054799,-0.142664,-0.461302,-0.031997,0.257824,-0.20118,-0.102126,-0.197067,-0.171215,-0.109904,0.205233,-0.237373,-0.174069,-0.195681,-0.219686,-0.296267,0.100461,0.003312,0.032995,-0.096613,-0.010099,-0.033181
1490,62041.667,True,-0.012512,-0.544984,-0.334616,0.065066,-0.573715,-0.219816,-0.087531,-0.523168,-0.224227,0.177426,-0.41935,-0.057212,-0.145866,-0.460613,-0.039018,0.257488,-0.199978,-0.104101,-0.199455,-0.166587,-0.116494,0.209266,-0.227589,-0.190159,-0.205166,-0.210736,-0.324687,0.101556,0.003364,0.033333,-0.097785,-0.010125,-0.033483
1491,62083.333,True,-0.012549,-0.545255,-0.338843,0.06537,-0.573395,-0.222949,-0.087583,-0.522821,-0.226936,0.178177,-0.417445,-0.060026,-0.146617,-0.45999,-0.041178,0.257027,-0.19771,-0.110188,-0.201421,-0.16424,-0.115603,0.212248,-0.221622,-0.200422,-0.210947,-0.203098,-0.321034,0.101924,0.003485,0.03349,-0.098172,-0.010226,-0.033669
1492,62125.0,True,-0.011857,-0.545533,-0.337288,0.065243,-0.573513,-0.222644,-0.087844,-0.522917,-0.226355,0.178058,-0.417199,-0.060011,-0.148132,-0.460086,-0.040709,0.256818,-0.197736,-0.114858,-0.204032,-0.163889,-0.115711,0.210957,-0.216724,-0.220569,-0.211082,-0.196617,-0.321825,0.103377,0.003633,0.033882,-0.099469,-0.010327,-0.034074
1493,62166.667,True,-0.012035,-0.546634,-0.339713,0.064554,-0.573642,-0.223859,-0.088648,-0.523035,-0.230031,0.177983,-0.417188,-0.063041,-0.150416,-0.460097,-0.043396,0.256479,-0.198069,-0.117796,-0.208779,-0.162665,-0.118141,0.209716,-0.21573,-0.22294,-0.21284,-0.193549,-0.331315,0.104094,0.003663,0.034287,-0.10028,-0.010341,-0.034396
1494,62208.333,True,-0.017327,-0.546744,-0.343522,0.063342,-0.573528,-0.228149,-0.090818,-0.523252,-0.232619,0.177589,-0.416426,-0.068775,-0.153691,-0.460083,-0.045074,0.25638,-0.198187,-0.125694,-0.214044,-0.160993,-0.118505,0.208532,-0.212124,-0.229862,-0.215963,-0.188537,-0.329455,0.104741,0.003682,0.034417,-0.100957,-0.010355,-0.0345
1495,62250.0,True,-0.017518,-0.54888,-0.365884,0.063298,-0.573641,-0.248825,-0.0909,-0.523497,-0.254209,0.177446,-0.415685,-0.091149,-0.153967,-0.460231,-0.062039,0.256212,-0.197983,-0.14423,-0.213556,-0.159992,-0.137932,0.207871,-0.209427,-0.248606,-0.213484,-0.185957,-0.362056,0.10497,0.003646,0.035038,-0.10134,-0.010319,-0.034944
1496,62291.667,True,-0.019273,-0.549804,-0.384616,0.062617,-0.57314,-0.267415,-0.091497,-0.523536,-0.270472,0.176179,-0.413381,-0.110413,-0.155256,-0.460423,-0.073487,0.256257,-0.194873,-0.159132,-0.214055,-0.156253,-0.153115,0.207114,-0.201649,-0.266687,-0.21222,-0.179782,-0.393274,0.105164,0.003508,0.035353,-0.101832,-0.01023,-0.035036
1497,62333.333,True,-0.021149,-0.550475,-0.381616,0.06136,-0.573196,-0.264446,-0.093026,-0.524476,-0.27002,0.171838,-0.41345,-0.107224,-0.156421,-0.460678,-0.073439,0.255886,-0.195131,-0.154997,-0.215892,-0.156009,-0.149396,0.206673,-0.20028,-0.259146,-0.211574,-0.176227,-0.375831,0.105268,0.003035,0.036186,-0.102004,-0.009989,-0.035676
1498,62375.0,True,-0.021294,-0.553707,-0.379368,0.061749,-0.575216,-0.262342,-0.092443,-0.527582,-0.26679,0.172057,-0.415281,-0.1058,-0.156393,-0.464408,-0.070812,0.259752,-0.202568,-0.152546,-0.219797,-0.156435,-0.140811,0.209806,-0.200769,-0.253024,-0.219688,-0.171812,-0.368953,0.105194,0.003018,0.036397,-0.101992,-0.009974,-0.035843
1499,62416.667,True,-0.021253,-0.557816,-0.37826,0.064288,-0.576509,-0.261334,-0.089719,-0.530768,-0.264307,0.173949,-0.417109,-0.106051,-0.15609,-0.467546,-0.069232,0.264899,-0.211193,-0.151088,-0.220829,-0.156771,-0.140042,0.20931,-0.200974,-0.249622,-0.217879,-0.171053,-0.363039,0.105324,0.003,0.037091,-0.10224,-0.009957,-0.036322
1500,62458.333,True,-0.016574,-0.560181,-0.376504,0.066391,-0.578203,-0.259748,-0.086409,-0.53258,-0.263247,0.174721,-0.420842,-0.104496,-0.151826,-0.46877,-0.068968,0.268768,-0.220769,-0.135323,-0.220497,-0.158369,-0.141191,0.208087,-0.203217,-0.214043,-0.19483,-0.171523,-0.360325,0.10532,0.002855,0.037973,-0.102249,-0.009887,-0.037087
1501,62500.0,True,-0.0164,-0.562946,-0.363214,0.068288,-0.579346,-0.246001,-0.085584,-0.536192,-0.24851,0.175177,-0.421559,-0.092192,-0.149997,-0.472012,-0.05681,0.26822,-0.222704,-0.112912,-0.215614,-0.166859,-0.120127,0.190461,-0.203532,-0.189811,-0.168198,-0.178554,-0.309407,0.10533,0.002839,0.039012,-0.102262,-0.009878,-0.038138
1502,62541.667,True,-0.019928,-0.564173,-0.338072,0.067284,-0.580621,-0.223771,-0.086919,-0.539533,-0.219752,0.173595,-0.42405,-0.077781,-0.150132,-0.480158,-0.02804,0.267175,-0.228589,-0.086836,-0.216474,-0.195818,-0.061869,0.159304,-0.202703,-0.10763,-0.169153,-0.183369,-0.193461,0.104683,0.003005,0.037632,-0.101525,-0.010022,-0.037116
1503,62583.333,True,-0.01868,-0.566447,-0.320929,0.067928,-0.585108,-0.21107,-0.08402,-0.546843,-0.208605,0.173587,-0.428007,-0.074153,-0.14546,-0.488176,-0.017981,0.266957,-0.231797,-0.093618,-0.20754,-0.205546,-0.058894,0.139199,-0.200458,-0.141796,-0.144215,-0.184676,-0.191445,0.102406,0.003139,0.034741,-0.098987,-0.0102,-0.034615
1504,62625.0,True,-0.017898,-0.572808,-0.31534,0.070138,-0.587764,-0.206171,-0.079164,-0.550297,-0.199519,0.174006,-0.428384,-0.074641,-0.138301,-0.49404,-0.013161,0.262135,-0.237258,-0.094253,-0.19651,-0.222309,-0.056887,0.126396,-0.199563,-0.153479,-0.11363,-0.191714,-0.207724,0.100955,0.003636,0.033515,-0.097719,-0.010813,-0.033279
1505,62666.667,True,-0.018307,-0.579872,-0.312263,0.07008,-0.591402,-0.204307,-0.0792,-0.554601,-0.197632,0.172587,-0.428323,-0.074225,-0.135562,-0.495645,-0.016882,0.244868,-0.238061,-0.096998,-0.194613,-0.22074,-0.064706,0.116918,-0.194865,-0.159192,-0.104607,-0.189418,-0.226869,0.100199,0.00369,0.033806,-0.097023,-0.01099,-0.033523
1506,62708.333,True,-0.024979,-0.580676,-0.290356,0.065766,-0.591196,-0.179669,-0.082177,-0.555195,-0.170137,0.164674,-0.428255,-0.052366,-0.135971,-0.495021,0.000408,0.230124,-0.237676,-0.086347,-0.195269,-0.219121,-0.050862,0.112544,-0.173741,-0.125543,-0.111086,-0.182395,-0.196297,0.100038,0.003678,0.033616,-0.096889,-0.010994,-0.033223
1507,62750.0,True,-0.030661,-0.581996,-0.286974,0.06567,-0.593201,-0.172386,-0.083598,-0.557199,-0.157979,0.164826,-0.428461,-0.046585,-0.136306,-0.494424,0.006068,0.222428,-0.237181,-0.091142,-0.201954,-0.217067,-0.053724,0.119808,-0.137021,-0.122514,-0.120292,-0.139337,-0.198482,0.099815,0.003665,0.033601,-0.096552,-0.010981,-0.033221
1508,62791.667,True,-0.046172,-0.584315,-0.291522,0.059803,-0.594952,-0.176661,-0.089206,-0.563324,-0.159519,0.155965,-0.430605,-0.049841,-0.141236,-0.494941,0.011291,0.216245,-0.240132,-0.093825,-0.209663,-0.218365,-0.02692,0.133514,-0.106042,-0.111575,-0.216004,-0.075379,-0.111481,0.098914,0.00342,0.030674,-0.095052,-0.010632,-0.030624
1509,62833.333,True,-0.046501,-0.584138,-0.29988,0.057555,-0.595215,-0.179107,-0.092457,-0.563376,-0.161057,0.150635,-0.431522,-0.056284,-0.145205,-0.493332,-0.004901,0.209781,-0.243276,-0.115654,-0.214708,-0.217371,-0.039497,0.145025,-0.078053,-0.113345,-0.257309,-0.021639,-0.128646,0.097786,0.003135,0.031019,-0.093636,-0.010293,-0.031148
